turbine_id,date_measure,wind_speed,vibration_level,temperature,power_output,maintenance_done,failure_within_7d,time_to_failure_days,technician_id,planned_intervention_date
21,2024-12-02,12.04,3.43,40.9,606.2,0,0,42.4,149,2024-12-10
7,2024-07-17,15.46,3.12,54.9,859.8,0,0,32.9,126,2024-07-28
48,2024-05-21,11.6,4.97,55.9,673.2,0,0,20.3,106,2024-06-19
16,2024-08-29,19.23,0.79,35.7,1125.8,1,0,44.5,103,2024-09-19
12,2024-10-09,11.37,3.47,39.8,694.6,0,0,28.2,143,2024-10-10
28,2024-06-06,11.05,3.01,40.1,688.0,0,0,48.4,147,2024-06-07
22,2024-06-27,11.32,3.82,53.1,817.4,0,0,28.0,138,2024-07-08
5,2024-03-20,6.73,3.72,46.5,403.7,0,0,37.9,106,2024-03-27
41,2024-11-11,7.85,2.84,45.9,379.0,1,0,18.5,105,2024-11-23
43,2024-11-12,9.88,3.17,50.4,684.9,0,0,25.7,110,2024-12-11
38,2024-03-04,16.54,2.26,39.0,1093.6,0,0,53.6,138,2024-03-10
31,2024-05-06,11.87,3.61,58.6,730.6,0,0,19.7,139,2024-05-24
21,2024-04-09,10.06,1.12,45.0,584.0,0,0,48.0,142,2024-04-23
28,2024-12-02,16.91,3.78,36.4,1064.2,0,0,39.4,104,2024-12-22
27,2024-01-24,18.2,2.98,42.7,1075.4,0,0,43.1,107,2024-02-09
9,2024-03-16,17.02,2.51,57.3,856.8,0,0,35.4,145,2024-03-31
5,2024-04-24,8.59,2.77,40.7,560.3,1,0,28.7,147,2024-05-03
13,2024-07-23,10.02,2.84,54.5,672.5,0,0,27.1,137,2024-08-21
23,2024-03-31,19.25,4.3,38.7,1270.6,0,0,37.0,105,2024-04-08
9,2024-07-14,12.96,6.23,37.3,719.4,0,0,25.5,103,2024-07-19
6,2024-09-29,10.93,4.22,51.6,673.9,1,1,3.1,102,2024-10-02
43,2024-10-29,14.87,2.43,36.3,912.2,0,0,51.1,135,2024-10-31
19,2024-02-06,16.03,3.63,53.2,968.6,0,0,17.7,143,2024-02-17
30,2024-02-20,9.71,3.67,48.5,592.0,1,0,20.3,132,2024-03-15
27,2024-02-04,12.88,2.07,36.3,775.6,0,0,45.0,113,2024-02-09
37,2024-11-28,15.71,1.74,44.3,959.3,0,0,49.0,138,2024-11-29
37,2024-08-26,7.36,2.94,39.5,500.8,0,0,44.4,103,2024-09-11
15,2024-07-12,12.05,3.81,48.5,820.6,0,0,30.2,142,2024-07-29
43,2024-10-15,7.54,1.39,63.9,392.0,0,0,34.4,145,2024-11-01
19,2024-08-01,8.07,2.28,41.3,470.2,0,0,44.9,136,2024-08-02
42,2024-03-26,9.75,3.57,50.3,551.0,0,0,33.1,144,2024-04-01
21,2024-07-05,13.91,3.04,45.2,789.3,0,0,46.3,129,2024-07-16
6,2024-09-13,10.71,4.42,45.2,513.4,0,0,23.9,123,2024-10-05
39,2024-01-14,9.41,1.59,43.3,566.3,0,0,35.0,116,2024-02-02
2,2024-08-09,12.21,5.35,36.4,770.7,0,0,26.2,147,2024-09-02
39,2024-06-30,7.41,1.46,48.4,432.3,0,0,42.6,135,2024-07-16
3,2024-01-26,13.72,0.97,42.1,822.2,1,0,36.0,109,2024-02-07
11,2024-04-06,16.53,2.94,36.0,1025.0,0,0,38.6,148,2024-04-23
31,2024-06-12,11.68,1.87,55.1,813.9,0,0,40.2,103,2024-06-24
48,2024-05-05,11.19,2.96,46.0,637.8,1,0,16.9,129,2024-05-10
21,2024-04-15,13.49,2.93,42.7,715.9,0,0,42.1,109,2024-05-02
7,2024-08-24,3.89,2.8,58.4,225.9,0,0,31.0,133,2024-09-02
12,2024-05-27,14.15,2.16,26.6,999.5,0,0,48.3,121,2024-06-04
45,2024-06-30,24.41,3.43,57.7,1371.6,1,0,12.2,122,2024-07-21
37,2024-10-18,11.51,2.68,36.2,742.6,0,0,47.7,134,2024-10-20
6,2024-02-04,11.52,4.1,47.1,784.0,0,0,29.9,138,2024-02-05
20,2024-05-11,14.97,2.82,39.1,709.2,0,0,41.7,119,2024-05-22
14,2024-01-27,18.58,2.04,35.8,1147.7,0,0,49.7,150,2024-02-14
9,2024-12-04,15.9,1.31,58.1,1002.3,0,0,40.0,125,2024-12-29
43,2024-03-08,3.38,2.83,63.6,181.3,1,0,12.7,108,2024-03-23
31,2024-10-26,14.25,1.73,42.8,803.5,0,0,40.5,100,2024-11-03
9,2024-03-10,22.29,1.65,48.4,1290.0,0,0,42.7,110,2024-03-20
33,2024-04-28,14.49,3.53,45.6,843.1,0,0,30.1,135,2024-05-09
21,2024-08-10,7.38,1.22,62.3,418.7,1,0,22.1,127,2024-08-20
4,2024-10-30,13.13,4.41,23.9,748.4,0,0,36.4,117,2024-11-19
23,2024-03-05,6.88,3.16,48.8,385.1,0,0,32.9,124,2024-03-29
10,2024-03-18,16.93,2.96,37.7,1111.1,0,0,39.3,142,2024-04-08
13,2024-11-17,8.18,1.97,21.4,393.4,0,0,50.6,129,2024-11-29
44,2024-04-27,12.3,3.76,41.4,597.9,0,0,35.8,102,2024-05-06
36,2024-03-17,8.57,3.0,63.5,610.7,0,0,28.9,102,2024-03-20
7,2024-09-28,9.81,2.31,38.4,573.5,0,0,53.2,124,2024-10-22
43,2024-02-03,17.94,3.2,52.9,1045.6,0,0,34.5,120,2024-03-02
29,2024-11-12,12.41,1.32,57.0,735.9,0,0,39.4,143,2024-11-14
44,2024-11-15,9.76,1.36,44.9,602.5,0,0,55.2,129,2024-11-19
38,2024-11-08,7.42,1.88,46.2,403.2,0,0,44.7,138,2024-11-15
17,2024-04-17,4.51,3.35,27.8,311.3,0,0,38.0,129,2024-05-11
27,2024-02-11,6.99,3.0,37.8,342.7,0,0,39.3,117,2024-02-18
27,2024-06-04,12.45,4.05,54.1,722.7,0,0,21.6,133,2024-06-05
36,2024-05-02,15.92,2.08,45.6,778.1,0,0,43.0,131,2024-05-12
13,2024-12-16,9.76,3.57,48.7,679.3,0,0,33.5,136,2024-12-27
17,2024-08-18,18.28,2.89,46.3,1082.8,0,0,32.0,109,2024-08-30
13,2024-12-10,9.13,2.06,66.9,601.4,1,0,9.3,132,2024-12-25
15,2024-10-01,11.05,3.39,40.7,701.0,0,0,40.0,114,2024-10-09
9,2024-09-17,7.68,2.93,61.1,504.9,0,0,28.1,140,2024-09-18
2,2024-02-10,15.96,2.37,46.3,957.2,0,0,40.6,140,2024-02-14
48,2024-01-26,20.39,3.04,61.9,1254.5,0,0,25.2,131,2024-02-17
4,2024-01-17,4.95,2.87,32.8,220.3,0,0,37.8,148,2024-02-06
45,2024-08-04,10.62,2.85,46.8,543.2,1,0,18.8,127,2024-08-12
1,2024-03-14,17.06,2.59,41.1,1015.5,0,0,43.4,101,2024-04-11
39,2024-12-27,6.21,1.7,46.4,318.4,0,0,46.8,130,2025-01-12
17,2024-02-18,14.27,3.07,57.2,970.0,0,0,28.7,139,2024-03-13
26,2024-12-11,16.89,2.2,48.8,1043.2,0,0,36.4,105,2025-01-03
15,2024-08-31,12.31,1.98,57.2,681.5,0,0,33.4,105,2024-09-09
25,2024-02-08,14.2,2.76,38.3,830.3,0,0,49.5,113,2024-02-26
23,2024-01-22,19.04,3.73,36.8,1153.3,1,0,24.8,143,2024-02-09
27,2024-05-24,19.79,3.19,45.2,1182.2,0,0,36.1,126,2024-06-07
20,2024-05-03,11.75,2.47,44.6,726.9,0,0,37.4,149,2024-05-22
27,2024-04-25,9.87,2.43,43.1,597.7,0,0,40.1,144,2024-05-05
42,2024-07-11,8.32,3.64,35.4,388.0,0,0,38.2,128,2024-07-14
22,2024-02-17,15.91,0.6,57.0,782.4,1,0,28.9,134,2024-02-19
19,2024-02-17,6.51,3.8,41.4,360.9,0,0,38.4,116,2024-03-01
7,2024-09-10,10.99,1.13,59.3,704.2,0,0,39.4,104,2024-10-07
18,2024-12-27,12.41,1.58,45.1,715.7,0,0,44.9,120,2025-01-03
7,2024-04-09,9.99,2.49,51.5,698.2,0,0,33.9,130,2024-04-27
10,2024-12-06,13.12,5.17,50.6,783.4,0,0,28.7,109,2024-12-11
48,2024-05-05,22.26,4.68,36.8,1444.1,0,0,29.7,111,2024-05-24
5,2024-05-02,11.51,3.71,48.7,783.0,0,0,25.7,100,2024-05-08
25,2024-02-02,10.26,3.36,64.3,699.6,0,0,13.9,137,2024-02-15
42,2024-06-03,16.06,1.14,47.5,867.4,0,0,45.7,145,2024-06-27
48,2024-06-30,12.96,3.16,54.0,778.9,1,0,18.6,142,2024-07-11
8,2024-08-30,17.76,2.45,51.9,1163.3,0,0,33.4,119,2024-09-27
9,2024-02-27,12.66,2.18,48.1,781.3,1,0,31.4,130,2024-02-29
19,2024-03-09,11.01,3.15,46.9,704.7,1,0,20.6,149,2024-03-12
28,2024-06-06,4.87,2.53,50.5,180.9,1,0,25.9,130,2024-06-11
48,2024-01-26,5.52,3.87,52.6,484.8,0,0,23.6,115,2024-02-03
11,2024-02-22,4.66,1.06,31.5,216.1,0,0,50.6,117,2024-03-06
9,2024-08-17,13.52,3.08,47.5,651.5,0,0,35.9,137,2024-09-13
13,2024-12-14,6.55,2.12,43.2,365.0,0,0,46.7,122,2024-12-22
44,2024-07-28,17.02,2.59,41.1,825.5,0,0,42.9,142,2024-08-08
2,2024-02-22,12.12,3.3,58.0,640.4,0,0,27.0,144,2024-02-24
20,2024-12-27,11.02,1.88,37.7,866.1,0,0,51.1,101,2025-01-17
6,2024-07-09,8.62,3.16,31.1,487.1,0,0,35.3,136,2024-07-25
8,2024-09-18,14.49,2.79,53.0,755.1,1,0,16.5,118,2024-09-20
46,2024-03-12,8.78,2.34,30.8,528.9,0,0,43.9,126,2024-03-26
1,2024-07-30,8.06,2.53,25.7,411.7,1,0,27.9,113,2024-08-06
17,2024-01-28,16.75,2.85,54.1,1074.4,0,0,33.3,118,2024-02-10
46,2024-08-16,13.42,2.23,46.6,733.9,0,0,39.3,116,2024-08-25
31,2024-03-14,11.06,3.01,49.7,685.3,0,0,26.2,102,2024-04-06
4,2024-11-27,14.57,2.72,40.6,782.2,0,0,42.3,139,2024-11-29
24,2024-01-20,12.04,2.39,31.2,930.1,0,0,41.4,107,2024-02-07
49,2024-08-26,13.53,4.59,33.1,852.2,1,0,19.4,119,2024-09-19
21,2024-02-20,8.73,3.42,42.3,512.3,1,0,25.9,109,2024-02-21
27,2024-09-07,20.28,2.62,32.3,1193.5,0,0,35.6,108,2024-10-04
27,2024-06-29,9.68,3.15,48.1,536.6,0,0,31.6,119,2024-07-22
34,2024-12-19,18.22,1.97,40.4,1032.6,0,0,49.3,146,2024-12-28
10,2024-08-25,11.24,2.56,46.9,611.6,0,0,33.5,148,2024-09-08
42,2024-05-15,15.23,2.68,46.6,1048.0,0,0,41.8,119,2024-06-04
50,2024-02-01,14.94,1.75,48.9,852.0,0,0,46.6,125,2024-02-16
8,2024-08-05,16.59,3.39,50.0,824.9,0,0,31.0,150,2024-08-27
41,2024-06-09,8.64,2.49,41.6,425.0,0,0,40.7,111,2024-07-05
41,2024-01-20,16.3,2.64,46.8,1052.4,0,0,29.4,148,2024-01-31
38,2024-07-31,19.39,2.43,47.4,1143.0,0,0,42.8,105,2024-08-04
19,2024-03-17,10.97,5.96,20.7,647.2,0,0,32.3,111,2024-03-30
24,2024-03-26,12.14,2.34,51.5,821.9,0,0,44.0,117,2024-04-13
42,2024-01-04,9.91,0.93,46.5,532.2,0,0,48.4,101,2024-01-27
8,2024-05-15,10.61,1.4,50.6,687.4,0,0,38.7,141,2024-05-24
42,2024-03-20,18.85,3.76,32.1,1077.3,1,0,25.8,143,2024-04-16
47,2024-01-27,7.98,4.34,41.8,525.1,0,0,32.0,119,2024-01-29
35,2024-06-07,8.23,2.32,34.1,462.6,1,0,33.0,142,2024-06-24
18,2024-03-21,18.44,4.28,52.4,1087.3,0,0,25.6,139,2024-04-03
28,2024-02-18,14.5,3.74,30.9,935.5,0,0,37.9,140,2024-03-10
3,2024-06-19,20.48,2.81,35.7,1288.7,0,0,47.3,140,2024-06-28
47,2024-01-24,10.2,2.74,50.3,598.7,0,0,39.6,129,2024-02-21
18,2024-12-27,12.51,3.18,38.7,712.6,0,0,38.8,105,2024-12-28
3,2024-06-20,9.36,3.88,35.7,689.4,0,0,33.0,147,2024-07-14
40,2024-12-29,12.57,3.4,54.1,801.5,0,0,18.4,131,2025-01-13
33,2024-11-17,4.9,2.32,54.5,262.9,0,0,33.1,145,2024-12-02
32,2024-12-23,14.74,2.83,52.2,832.1,0,0,28.9,148,2025-01-02
3,2024-07-17,13.29,4.98,53.5,879.6,0,0,21.0,109,2024-07-29
38,2024-06-03,11.77,3.25,42.7,715.4,0,0,37.0,120,2024-06-16
32,2024-09-19,10.44,3.87,43.0,613.2,1,0,18.5,109,2024-09-29
40,2024-01-30,8.42,3.54,38.5,514.5,0,0,42.0,102,2024-01-31
42,2024-11-02,14.91,3.27,46.7,921.7,0,0,36.6,149,2024-11-14
11,2024-04-28,7.32,3.11,39.7,434.4,0,0,40.9,147,2024-05-10
11,2024-01-03,14.05,3.9,40.7,939.1,0,0,42.8,147,2024-01-24
47,2024-03-27,20.3,3.72,51.0,1318.6,0,0,31.8,145,2024-04-10
27,2024-03-29,17.94,3.26,56.8,1119.1,0,0,25.3,133,2024-04-14
22,2024-01-06,5.98,2.31,49.0,468.7,1,0,22.5,126,2024-01-20
15,2024-09-01,9.85,3.39,62.9,591.9,1,0,9.5,150,2024-09-14
32,2024-02-04,13.69,2.93,37.9,876.4,0,0,43.2,128,2024-02-25
38,2024-11-05,11.72,2.69,26.6,783.5,1,0,24.4,132,2024-11-25
1,2024-06-14,6.4,5.68,52.1,465.7,0,0,19.8,110,2024-07-13
28,2024-09-19,13.54,1.46,37.3,885.8,1,0,41.3,138,2024-10-04
50,2024-05-03,11.96,3.96,42.3,768.1,0,0,39.2,141,2024-05-04
15,2024-02-18,19.66,2.14,27.3,1336.0,1,0,38.3,134,2024-03-06
15,2024-03-06,10.99,3.13,36.0,616.0,0,0,49.5,125,2024-03-18
44,2024-08-23,16.67,5.57,30.0,987.9,0,0,33.5,110,2024-08-26
4,2024-09-18,6.93,2.04,40.7,398.7,1,0,33.6,101,2024-10-13
20,2024-04-07,7.89,2.28,41.1,443.8,0,0,44.7,131,2024-04-26
23,2024-05-10,14.89,2.98,45.9,734.1,0,0,30.1,134,2024-05-29
40,2024-12-10,16.33,2.15,57.4,1090.1,0,0,33.2,139,2024-12-29
7,2024-11-06,8.17,3.88,51.8,408.1,0,0,29.4,148,2024-12-05
22,2024-05-30,12.1,2.47,28.8,739.4,0,0,45.4,125,2024-06-19
8,2024-03-28,6.47,3.65,51.1,274.7,0,0,21.7,142,2024-04-18
40,2024-04-19,11.28,1.67,46.1,726.2,0,0,43.9,136,2024-05-11
32,2024-07-15,15.35,1.19,44.0,858.0,0,0,52.2,114,2024-08-06
25,2024-07-25,10.26,2.77,44.8,524.7,0,0,35.5,143,2024-08-15
20,2024-03-08,11.0,1.43,47.0,675.8,0,0,46.4,102,2024-03-11
8,2024-01-25,7.48,4.52,38.1,392.8,0,0,34.6,130,2024-02-06
47,2024-06-29,9.41,1.47,43.2,518.5,0,0,53.1,147,2024-07-07
33,2024-10-18,19.03,1.96,56.8,1155.7,0,0,41.6,133,2024-11-13
16,2024-02-25,12.29,3.41,38.0,801.5,1,0,23.0,147,2024-03-13
21,2024-05-29,7.99,2.41,34.7,414.0,0,0,46.3,102,2024-06-13
37,2024-02-28,10.74,1.48,44.4,565.2,0,0,48.5,127,2024-03-15
36,2024-03-29,5.61,5.04,33.7,338.5,1,0,17.4,139,2024-04-18
24,2024-08-11,7.94,2.0,27.8,519.7,0,0,50.2,132,2024-09-03
16,2024-04-14,17.44,2.8,41.6,1163.5,0,0,47.6,144,2024-04-20
33,2024-04-06,11.43,2.79,59.5,600.1,0,0,18.3,123,2024-05-05
33,2024-12-29,19.56,3.71,44.6,1148.3,0,0,35.7,134,2025-01-21
30,2024-03-03,11.62,3.46,46.8,791.2,0,0,35.7,121,2024-03-09
4,2024-03-10,11.86,2.17,23.7,869.2,0,0,46.0,144,2024-03-28
24,2024-12-05,14.56,2.67,49.4,794.4,0,0,27.4,106,2024-12-18
31,2024-07-19,1.31,2.77,45.9,19.5,0,0,38.4,112,2024-07-30
48,2024-01-16,12.82,3.75,38.4,799.7,0,0,34.7,104,2024-02-11
27,2024-06-04,11.8,1.83,46.8,662.0,0,0,50.3,135,2024-06-13
18,2024-07-25,17.94,5.02,46.7,1015.9,0,0,26.0,111,2024-08-19
28,2024-04-02,15.86,2.24,34.4,971.1,0,0,43.4,116,2024-04-21
9,2024-07-19,7.47,2.99,48.3,571.9,0,0,27.2,142,2024-08-12
5,2024-08-24,16.97,1.84,57.0,913.4,0,0,37.7,118,2024-09-15
34,2024-04-01,10.95,1.7,42.7,776.9,1,0,35.4,107,2024-04-19
50,2024-10-23,8.38,2.13,36.3,456.9,0,0,46.4,101,2024-10-29
43,2024-06-14,12.79,2.03,43.2,795.0,0,0,47.7,111,2024-07-13
30,2024-12-17,11.19,2.59,53.5,798.6,0,0,32.3,146,2025-01-05
3,2024-02-02,18.15,2.02,32.7,1115.3,0,0,52.1,127,2024-02-13
50,2024-04-28,13.36,3.7,50.8,778.0,0,0,33.2,150,2024-05-06
23,2024-09-20,12.82,2.22,38.2,826.8,0,0,40.1,110,2024-09-24
15,2024-11-22,15.6,2.11,47.4,922.3,0,0,35.8,117,2024-12-02
45,2024-03-21,16.37,2.61,39.4,1024.0,0,0,52.5,108,2024-03-25
38,2024-12-23,15.13,3.99,39.3,891.7,0,0,39.8,120,2025-01-18
38,2024-03-11,17.68,3.21,60.2,1129.6,0,0,19.5,128,2024-03-24
14,2024-05-31,14.43,2.9,30.9,754.5,0,0,36.3,141,2024-06-19
50,2024-04-24,12.67,1.57,49.9,679.2,0,0,43.5,118,2024-05-18
23,2024-06-03,16.96,1.86,62.3,904.7,0,0,26.4,139,2024-07-01
27,2024-11-25,11.64,1.72,51.9,693.7,0,0,38.9,131,2024-12-09
38,2024-09-24,12.13,4.31,31.7,605.6,0,0,34.0,114,2024-09-26
33,2024-10-17,18.89,3.53,32.2,1077.8,1,0,23.5,146,2024-11-04
9,2024-04-02,18.49,2.14,37.5,1020.7,1,0,36.7,122,2024-04-30
16,2024-12-11,11.97,2.44,46.6,836.4,1,0,32.5,107,2024-12-22
19,2024-06-07,10.19,2.17,47.3,531.9,0,0,39.2,149,2024-06-10
48,2024-08-25,17.85,2.11,32.3,968.2,0,0,42.8,146,2024-09-15
36,2024-09-11,15.2,3.46,36.3,932.0,0,0,40.8,102,2024-09-29
19,2024-08-29,13.26,2.71,36.9,930.7,0,0,50.3,146,2024-09-03
37,2024-08-07,10.71,5.08,43.2,633.5,0,0,25.3,148,2024-08-08
37,2024-06-24,13.33,4.25,64.8,796.5,1,1,3.0,142,2024-07-10
20,2024-08-24,11.91,4.31,35.7,818.1,0,0,30.8,113,2024-08-29
21,2024-11-26,9.34,3.67,35.2,630.8,0,0,38.1,132,2024-12-02
45,2024-05-22,12.52,2.58,33.7,785.0,1,0,24.9,127,2024-05-31
29,2024-07-05,13.06,3.6,51.4,737.1,0,0,29.4,131,2024-07-19
8,2024-03-06,10.5,2.65,44.6,666.4,0,0,40.0,131,2024-03-30
36,2024-05-09,15.62,4.63,36.0,828.1,0,0,34.7,132,2024-05-22
30,2024-10-08,17.16,3.4,41.4,979.4,0,0,45.6,126,2024-11-02
26,2024-08-21,15.88,3.26,37.1,1067.3,1,0,23.9,135,2024-09-08
37,2024-03-18,10.9,3.13,48.0,757.9,1,0,11.9,126,2024-03-30
46,2024-07-18,15.02,4.74,71.8,936.4,1,1,1.0,100,2024-08-02
17,2024-10-23,12.31,1.57,50.5,584.4,0,0,43.4,101,2024-10-28
21,2024-02-15,7.06,4.84,44.1,326.8,0,0,28.5,148,2024-03-15
10,2024-01-23,14.69,2.81,38.4,827.1,0,0,42.5,146,2024-02-01
33,2024-05-23,12.58,1.59,31.6,741.3,0,0,56.4,129,2024-06-19
21,2024-08-27,22.37,2.25,52.3,1242.4,0,0,37.2,108,2024-09-15
18,2024-04-24,17.83,1.35,51.8,1050.0,0,0,42.1,139,2024-05-03
35,2024-10-26,14.84,3.65,40.3,1032.1,0,0,34.7,107,2024-11-10
21,2024-11-05,13.0,1.96,57.1,811.9,0,0,27.5,119,2024-11-09
24,2024-07-13,12.65,3.17,45.2,776.8,0,0,38.1,116,2024-07-31
23,2024-05-18,7.99,4.13,52.7,397.7,0,0,26.0,100,2024-05-20
13,2024-01-16,5.04,2.33,48.0,171.5,0,0,35.4,141,2024-02-04
7,2024-10-26,8.51,2.73,43.2,412.3,0,0,40.8,125,2024-11-01
42,2024-11-22,11.81,1.7,35.5,574.2,0,0,49.2,116,2024-11-26
5,2024-06-10,3.58,2.61,43.5,220.7,0,0,39.0,125,2024-06-17
17,2024-07-07,9.82,5.57,53.4,620.1,0,0,12.6,100,2024-07-10
34,2024-10-02,11.01,3.78,39.9,583.3,0,0,39.0,122,2024-10-28
7,2024-09-10,11.14,2.74,49.4,680.1,0,0,35.2,126,2024-10-08
33,2024-02-19,9.35,2.39,34.2,678.7,0,0,43.3,117,2024-03-17
37,2024-09-02,10.63,2.96,52.8,794.7,0,0,28.6,142,2024-09-23
34,2024-12-03,18.9,3.13,48.1,1195.4,0,0,34.2,112,2024-12-10
16,2024-10-01,14.65,2.58,33.0,864.9,0,0,48.2,107,2024-10-24
1,2024-06-24,9.76,3.53,42.8,644.6,0,0,37.4,126,2024-07-17
45,2024-07-09,11.73,2.05,54.3,811.7,0,0,35.3,145,2024-07-16
17,2024-04-04,11.89,2.04,32.4,552.6,0,0,49.0,119,2024-04-29
41,2024-08-29,8.93,3.37,34.3,654.3,0,0,45.2,102,2024-09-27
10,2024-03-29,8.92,1.83,44.3,491.8,0,0,47.5,149,2024-04-09
9,2024-05-04,16.04,3.73,66.3,919.7,0,0,17.6,122,2024-05-22
39,2024-04-06,10.32,2.99,38.3,590.9,0,0,44.6,108,2024-05-02
47,2024-05-02,7.62,1.17,50.0,482.9,0,0,44.4,131,2024-05-10
44,2024-05-13,11.83,3.11,47.6,620.7,1,0,21.0,116,2024-06-11
38,2024-01-31,12.47,1.31,39.1,725.5,0,0,50.2,147,2024-02-09
13,2024-09-18,4.11,3.69,46.6,288.6,0,0,26.3,114,2024-10-17
46,2024-06-09,11.84,2.75,40.5,727.7,1,0,29.4,128,2024-06-16
34,2024-12-12,15.47,4.85,41.4,958.8,1,0,16.1,127,2025-01-03
9,2024-03-07,13.8,4.07,28.4,802.4,0,0,34.4,112,2024-03-23
7,2024-09-01,20.92,1.94,44.8,1310.6,0,0,48.7,125,2024-09-12
44,2024-03-06,17.0,0.98,54.0,1104.8,0,0,40.0,105,2024-03-19
14,2024-07-18,17.8,2.24,45.6,1147.5,0,0,35.0,132,2024-07-25
39,2024-06-28,23.2,1.78,55.9,1426.2,1,0,18.8,138,2024-07-18
7,2024-06-12,15.03,4.83,50.8,977.1,0,0,16.2,148,2024-07-11
15,2024-08-26,12.65,2.99,44.4,828.8,0,0,39.9,116,2024-09-12
15,2024-10-29,15.89,3.93,38.7,1167.8,0,0,33.4,114,2024-11-07
15,2024-04-25,9.76,2.71,40.1,683.2,0,0,47.5,127,2024-05-15
34,2024-11-06,12.43,2.82,30.3,738.7,0,0,46.9,135,2024-11-19
46,2024-03-08,9.41,2.97,42.3,491.6,0,0,36.6,150,2024-04-04
46,2024-04-16,13.59,4.11,46.5,794.6,0,0,27.0,101,2024-04-24
38,2024-04-23,9.39,3.31,62.2,537.0,0,0,24.5,112,2024-05-09
11,2024-12-13,9.25,1.94,50.3,596.1,1,0,29.0,113,2024-12-28
49,2024-02-13,13.65,4.62,36.4,763.2,1,0,9.2,113,2024-03-10
28,2024-05-24,11.45,2.71,30.6,782.3,0,0,44.9,123,2024-05-28
28,2024-06-03,4.29,2.54,42.9,146.2,0,0,33.6,144,2024-06-21
36,2024-10-19,6.18,0.17,53.1,240.1,0,0,46.3,101,2024-11-12
39,2024-06-26,7.41,3.63,42.8,433.8,0,0,40.3,141,2024-07-07
48,2024-12-18,8.47,3.1,50.4,440.7,0,0,45.1,131,2025-01-02
30,2024-09-27,13.66,3.1,43.2,718.8,0,0,37.9,131,2024-10-06
31,2024-09-13,12.88,2.6,52.2,721.6,1,0,14.7,134,2024-09-26
38,2024-10-01,16.26,2.42,29.0,914.7,0,0,43.4,105,2024-10-29
13,2024-02-28,15.01,2.63,61.0,901.5,1,0,12.6,138,2024-03-10
16,2024-06-12,16.29,3.46,33.9,927.6,0,0,36.5,112,2024-06-18
32,2024-08-01,14.43,3.64,52.9,822.9,0,0,24.1,126,2024-08-18
4,2024-03-17,12.84,2.77,42.3,769.9,0,0,39.9,134,2024-03-31
17,2024-02-13,16.4,3.95,43.8,1065.0,1,0,19.8,130,2024-03-07
36,2024-02-19,15.68,2.92,42.6,1058.3,0,0,39.7,116,2024-02-21
49,2024-10-15,13.5,2.5,47.6,822.1,0,0,35.5,120,2024-11-11
26,2024-08-27,17.08,3.2,49.6,1043.1,0,0,30.5,124,2024-09-17
20,2024-04-12,2.62,1.64,55.6,142.4,1,0,21.0,102,2024-05-07
23,2024-09-26,10.84,3.23,59.1,688.8,0,0,21.3,137,2024-10-08
35,2024-09-10,10.78,1.46,48.3,677.8,0,0,41.8,105,2024-09-23
28,2024-10-25,16.61,1.97,62.1,1102.7,1,0,18.0,123,2024-11-04
2,2024-11-28,18.29,0.98,45.9,946.0,0,0,48.4,133,2024-12-23
27,2024-11-18,6.2,2.82,55.8,353.2,0,0,23.4,104,2024-11-21
21,2024-03-07,17.64,4.61,49.3,1085.8,0,0,29.0,150,2024-03-23
36,2024-10-07,7.31,2.88,39.5,436.8,1,0,29.4,119,2024-10-15
44,2024-05-23,7.44,3.64,46.8,371.0,0,0,27.2,100,2024-06-11
49,2024-05-27,11.06,5.35,50.0,559.8,1,1,3.4,133,2024-06-24
31,2024-08-24,10.73,3.4,44.7,708.1,0,0,32.7,128,2024-09-13
19,2024-08-07,5.77,2.23,49.1,285.4,0,0,42.0,132,2024-08-09
23,2024-06-02,14.6,2.37,53.7,735.6,0,0,33.4,138,2024-06-14
9,2024-12-30,14.72,3.0,44.8,951.6,0,0,37.9,124,2024-12-31
47,2024-03-04,16.22,2.37,15.6,1009.7,0,0,45.0,142,2024-03-19
43,2024-02-05,10.27,2.44,61.8,606.7,1,0,7.0,118,2024-02-11
43,2024-01-11,11.84,3.99,42.0,637.3,0,0,40.1,127,2024-02-01
17,2024-10-24,11.88,4.03,36.8,703.6,0,0,38.5,108,2024-11-09
17,2024-05-28,18.75,1.35,33.8,1222.4,0,0,48.9,131,2024-06-06
43,2024-06-08,0.66,2.18,41.6,0.0,0,0,46.4,113,2024-07-03
28,2024-08-24,8.17,2.54,39.4,365.2,1,0,33.7,135,2024-09-15
36,2024-06-07,12.02,3.6,37.6,671.1,0,0,38.6,140,2024-06-26
25,2024-07-28,7.66,4.14,38.2,457.3,1,0,26.4,143,2024-08-08
23,2024-01-22,10.97,5.7,50.3,618.3,0,0,29.2,147,2024-01-30
32,2024-02-27,11.5,2.53,65.3,741.2,0,0,24.0,106,2024-03-15
41,2024-12-06,9.37,2.58,53.2,649.3,0,0,31.6,107,2024-12-29
17,2024-06-13,12.26,3.59,56.2,757.8,0,0,21.5,147,2024-07-08
41,2024-03-02,14.51,2.32,41.2,915.6,0,0,36.3,119,2024-03-25
13,2024-05-14,11.05,2.86,46.0,685.1,0,0,43.0,101,2024-05-15
21,2024-05-02,10.19,2.58,49.3,612.0,0,0,35.7,114,2024-05-31
46,2024-04-10,11.34,0.38,38.4,576.7,0,0,61.2,142,2024-04-17
